forecastData,hist,MAPE,ACC,R2,RRMSE
leadweek_6,2016,0.19683141323238848,0.8621568967749306,0.5994213163370404,20.53078371683504
leadweek_6,1993,0.19134112484626914,0.8738598395726449,0.622868321506196,19.92086156101822
leadweek_6,1992,0.19115212592681105,0.8724650343661224,0.6270747108294381,19.809455027413474
leadweek_6,1991,0.18635904271470277,0.8805269031407811,0.6570435240998176,18.99682903758541
leadweek_6,1990,0.193424033011245,0.8705867485903582,0.6164544302213979,20.089544769558128
leadweek_6,1989,0.1910875016179264,0.8715640319269331,0.6349061477798158,19.60035197694163
leadweek_6,1988,0.19575357074711622,0.8680418028086416,0.6005546881455553,20.501718897973046
leadweek_6,2000,0.1936572603208733,0.8725384309717831,0.6016887274972269,20.472595660695593
leadweek_6,2017,0.1917712104672835,0.8737764910905967,0.6136565768268472,20.16268532063961
leadweek_6,2015,0.18951127992413955,0.8754353152250143,0.6277483428934023,19.791555576758412
leadweek_6,2014,0.1895179745202483,0.8750261409849271,0.6418068810929687,19.41423264836444
leadweek_7,1989,0.21086614843999785,0.8462399555112367,0.5659295637118722,21.371830163799803
leadweek_7,2017,0.21149848743990998,0.8482784646658068,0.5468266823056898,21.837040319140034
leadweek_7,2016,0.22009992408964987,0.8277749896517452,0.5078111710323239,22.757653807592558
leadweek_7,2015,0.21548387479786052,0.8463793268185116,0.5318578385497903,22.194761796386164
leadweek_7,2014,0.20767648468433483,0.8544889949252327,0.5783780983020788,21.06314375266851
leadweek_7,2013,0.2121111850558558,0.8439738268574858,0.5471159200977285,21.830070463222146
leadweek_7,2012,0.21066904072906628,0.854383104341394,0.5459944064941713,21.857083537514317
leadweek_7,2011,0.2099505314726966,0.8502431696834882,0.5520291689940362,21.7113325075265
leadweek_7,2010,0.22565211875079846,0.8183288451360802,0.46626791461622463,23.698631391509366
leadweek_7,2009,0.21423133938188055,0.8392744003601067,0.538684212101568,22.032347326925944
leadweek_7,2008,0.2113890204283996,0.8424319484731082,0.5448360968525674,21.884947889261433
leadweek_7,2007,0.2166958371562308,0.8369634016336084,0.5231687211396999,22.39979163368423
leadweek_7,2006,0.21215747199928747,0.8477664037864556,0.543040544036208,21.928071807938725
leadweek_7,2005,0.20551444060128057,0.8583825197147816,0.5921339323188068,20.716691471915986
leadweek_7,1988,0.2207117276115942,0.8307785859371264,0.509167345708815,22.726279016560724
leadweek_7,2003,0.21042070653584558,0.8525204042032949,0.5540093226465654,21.663294347973665
leadweek_7,2004,0.21507351202787472,0.8446175247716387,0.517386515995511,22.535195819996108
leadweek_7,1991,0.20880761034354847,0.8559913770573047,0.5525661567438012,21.698315794454878
